date	year	week	code	type	value
2024-11-16	2024	46	/en/objednavka	Active users	1
2024-11-16	2024	46	/en/objednavka	Average engagement time per session	169
2024-11-16	2024	46	/en/objednavka	New users	1
2024-11-16	2024	46	/en/objednavka	Sessions	1
2024-11-17	2024	46	/	Active users	10
2024-11-17	2024	46	/	Average engagement time per session	417
2024-11-17	2024	46	/	New users	10
2024-11-17	2024	46	/	Sessions	10
2024-11-17	2024	46	/de	Active users	2
2024-11-17	2024	46	/de	Average engagement time per session	22
2024-11-17	2024	46	/de	New users	2
2024-11-17	2024	46	/de	Sessions	3
2024-11-17	2024	46	/pl	Active users	2
2024-11-17	2024	46	/pl	Average engagement time per session	119
2024-11-17	2024	46	/pl	New users	2
2024-11-17	2024	46	/pl	Sessions	2
2024-11-18	2024	47	/	Active users	21
2024-11-18	2024	47	/	Average engagement time per session	314
2024-11-18	2024	47	/	New users	18
2024-11-18	2024	47	/	Sessions	23
2024-11-18	2024	47	/de	Active users	1
2024-11-18	2024	47	/de	Average engagement time per session	177
2024-11-18	2024	47	/de	New users	1
2024-11-18	2024	47	/de	Sessions	1
2024-11-18	2024	47	/en	Active users	2
2024-11-18	2024	47	/en	Average engagement time per session	3
2024-11-18	2024	47	/en	New users	1
2024-11-18	2024	47	/en	Sessions	2
2024-11-19	2024	47	/	Active users	11
2024-11-19	2024	47	/	Average engagement time per session	105
2024-11-19	2024	47	/	New users	11
2024-11-19	2024	47	/	Sessions	11
2024-11-19	2024	47	/en	Active users	1
2024-11-19	2024	47	/en	Average engagement time per session	0
2024-11-19	2024	47	/en	New users	1
2024-11-19	2024	47	/en	Sessions	1
2024-11-19	2024	47	/en/objednavka	Active users	1
2024-11-19	2024	47	/en/objednavka	Average engagement time per session	96
2024-11-19	2024	47	/en/objednavka	New users	0
2024-11-19	2024	47	/en/objednavka	Sessions	1
2024-11-19	2024	47	/objednavka	Active users	1
2024-11-19	2024	47	/objednavka	Average engagement time per session	112
2024-11-19	2024	47	/objednavka	New users	1
2024-11-19	2024	47	/objednavka	Sessions	1
2024-11-19	2024	47	/pl	Active users	1
2024-11-19	2024	47	/pl	Average engagement time per session	7
2024-11-19	2024	47	/pl	New users	1
2024-11-19	2024	47	/pl	Sessions	2
2024-11-19	2024	47	/pl/objednavka	Active users	1
2024-11-19	2024	47	/pl/objednavka	Average engagement time per session	14
2024-11-19	2024	47	/pl/objednavka	New users	1
2024-11-19	2024	47	/pl/objednavka	Sessions	1
2024-11-20	2024	47	/	Active users	12
2024-11-20	2024	47	/	Average engagement time per session	116
2024-11-20	2024	47	/	New users	10
2024-11-20	2024	47	/	Sessions	17
2024-11-21	2024	47	/	Active users	12
2024-11-21	2024	47	/	Average engagement time per session	337
2024-11-21	2024	47	/	New users	9
2024-11-21	2024	47	/	Sessions	13
2024-11-21	2024	47	/en	Active users	2
2024-11-21	2024	47	/en	Average engagement time per session	163
2024-11-21	2024	47	/en	New users	2
2024-11-21	2024	47	/en	Sessions	2
2024-11-22	2024	47	/	Active users	7
2024-11-22	2024	47	/	Average engagement time per session	352
2024-11-22	2024	47	/	New users	5
2024-11-22	2024	47	/	Sessions	10
2024-11-22	2024	47	/en	Active users	0
2024-11-22	2024	47	/en	Average engagement time per session	0
2024-11-22	2024	47	/en	New users	0
2024-11-22	2024	47	/en	Sessions	1
2024-11-22	2024	47	/objednavka	Active users	1
2024-11-22	2024	47	/objednavka	Average engagement time per session	80
2024-11-22	2024	47	/objednavka	New users	1
2024-11-22	2024	47	/objednavka	Sessions	1
2024-11-22	2024	47	/pl	Active users	1
2024-11-22	2024	47	/pl	Average engagement time per session	477
2024-11-22	2024	47	/pl	New users	1
2024-11-22	2024	47	/pl	Sessions	1
2024-11-23	2024	47	/	Active users	9
2024-11-23	2024	47	/	Average engagement time per session	158
2024-11-23	2024	47	/	New users	9
2024-11-23	2024	47	/	Sessions	9
2024-11-23	2024	47	/de/objednavka	Active users	1
2024-11-23	2024	47	/de/objednavka	Average engagement time per session	267
2024-11-23	2024	47	/de/objednavka	New users	1
2024-11-23	2024	47	/de/objednavka	Sessions	2
2024-11-23	2024	47	/en	Active users	0
2024-11-23	2024	47	/en	Average engagement time per session	0
2024-11-23	2024	47	/en	New users	0
2024-11-23	2024	47	/en	Sessions	1
2024-11-23	2024	47	/pl	Active users	1
2024-11-23	2024	47	/pl	Average engagement time per session	20
2024-11-23	2024	47	/pl	New users	1
2024-11-23	2024	47	/pl	Sessions	1
2024-11-24	2024	47	/	Active users	13
2024-11-24	2024	47	/	Average engagement time per session	302
2024-11-24	2024	47	/	New users	12
2024-11-24	2024	47	/	Sessions	13
2024-11-24	2024	47	/de	Active users	2
2024-11-24	2024	47	/de	Average engagement time per session	20
2024-11-24	2024	47	/de	New users	2
2024-11-24	2024	47	/de	Sessions	2
2024-11-24	2024	47	/objednavka	Active users	1
2024-11-24	2024	47	/objednavka	Average engagement time per session	7
2024-11-24	2024	47	/objednavka	New users	1
2024-11-24	2024	47	/objednavka	Sessions	1
2024-11-24	2024	47	/pl	Active users	1
2024-11-24	2024	47	/pl	Average engagement time per session	12
2024-11-24	2024	47	/pl	New users	1
2024-11-24	2024	47	/pl	Sessions	1
2024-11-25	2024	48	/	Active users	12
2024-11-25	2024	48	/	Average engagement time per session	421
2024-11-25	2024	48	/	New users	8
2024-11-25	2024	48	/	Sessions	16
2024-11-25	2024	48	/en	Active users	1
2024-11-25	2024	48	/en	Average engagement time per session	367
2024-11-25	2024	48	/en	New users	1
2024-11-25	2024	48	/en	Sessions	1
2024-11-25	2024	48	/pl	Active users	0
2024-11-25	2024	48	/pl	Average engagement time per session	0
2024-11-25	2024	48	/pl	New users	0
2024-11-25	2024	48	/pl	Sessions	1
2024-11-26	2024	48	/	Active users	13
2024-11-26	2024	48	/	Average engagement time per session	245
2024-11-26	2024	48	/	New users	12
2024-11-26	2024	48	/	Sessions	16
2024-11-26	2024	48	/de	Active users	1
2024-11-26	2024	48	/de	Average engagement time per session	8
2024-11-26	2024	48	/de	New users	1
2024-11-26	2024	48	/de	Sessions	1
2024-11-26	2024	48	/en	Active users	3
2024-11-26	2024	48	/en	Average engagement time per session	0
2024-11-26	2024	48	/en	New users	2
2024-11-26	2024	48	/en	Sessions	3
2024-11-27	2024	48	/	Active users	19
2024-11-27	2024	48	/	Average engagement time per session	254
2024-11-27	2024	48	/	New users	18
2024-11-27	2024	48	/	Sessions	21
2024-11-27	2024	48	/en	Active users	3
2024-11-27	2024	48	/en	Average engagement time per session	0
2024-11-27	2024	48	/en	New users	3
2024-11-27	2024	48	/en	Sessions	3
2024-11-27	2024	48	/objednavka	Active users	1
2024-11-27	2024	48	/objednavka	Average engagement time per session	0
2024-11-27	2024	48	/objednavka	New users	1
2024-11-27	2024	48	/objednavka	Sessions	1
2024-11-28	2024	48	/	Active users	9
2024-11-28	2024	48	/	Average engagement time per session	140
2024-11-28	2024	48	/	New users	5
2024-11-28	2024	48	/	Sessions	11
2024-11-28	2024	48	/en	Active users	1
2024-11-28	2024	48	/en	Average engagement time per session	0
2024-11-28	2024	48	/en	New users	1
2024-11-28	2024	48	/en	Sessions	1
2024-11-29	2024	48	/	Active users	9
2024-11-29	2024	48	/	Average engagement time per session	153
2024-11-29	2024	48	/	New users	6
2024-11-29	2024	48	/	Sessions	9
2024-11-29	2024	48	/objednavka	Active users	1
2024-11-29	2024	48	/objednavka	Average engagement time per session	0
2024-11-29	2024	48	/objednavka	New users	0
2024-11-29	2024	48	/objednavka	Sessions	1
2024-11-29	2024	48	/pl	Active users	2
2024-11-29	2024	48	/pl	Average engagement time per session	196
2024-11-29	2024	48	/pl	New users	2
2024-11-29	2024	48	/pl	Sessions	2
2024-11-30	2024	48	/	Active users	6
2024-11-30	2024	48	/	Average engagement time per session	29
2024-11-30	2024	48	/	New users	5
2024-11-30	2024	48	/	Sessions	7
2024-11-30	2024	48	/de	Active users	2
2024-11-30	2024	48	/de	Average engagement time per session	262
2024-11-30	2024	48	/de	New users	2
2024-11-30	2024	48	/de	Sessions	2
2024-11-30	2024	48	/en	Active users	2
2024-11-30	2024	48	/en	Average engagement time per session	383
2024-11-30	2024	48	/en	New users	1
2024-11-30	2024	48	/en	Sessions	2
2024-11-30	2024	48	/pl	Active users	1
2024-11-30	2024	48	/pl	Average engagement time per session	0
2024-11-30	2024	48	/pl	New users	1
2024-11-30	2024	48	/pl	Sessions	1
2024-12-01	2024	48	/	Active users	18
2024-12-01	2024	48	/	Average engagement time per session	260
2024-12-01	2024	48	/	New users	17
2024-12-01	2024	48	/	Sessions	20
2024-12-01	2024	48	/de	Active users	0
2024-12-01	2024	48	/de	Average engagement time per session	0
2024-12-01	2024	48	/de	New users	0
2024-12-01	2024	48	/de	Sessions	1
2024-12-01	2024	48	/en	Active users	1
2024-12-01	2024	48	/en	Average engagement time per session	1211
2024-12-01	2024	48	/en	New users	0
2024-12-01	2024	48	/en	Sessions	1
2024-12-01	2024	48	/pl	Active users	2
2024-12-01	2024	48	/pl	Average engagement time per session	179
2024-12-01	2024	48	/pl	New users	1
2024-12-01	2024	48	/pl	Sessions	4
2024-12-02	2024	49	/	Active users	13
2024-12-02	2024	49	/	Average engagement time per session	448
2024-12-02	2024	49	/	New users	10
2024-12-02	2024	49	/	Sessions	18
2024-12-02	2024	49	/de	Active users	1
2024-12-02	2024	49	/de	Average engagement time per session	22
2024-12-02	2024	49	/de	New users	1
2024-12-02	2024	49	/de	Sessions	5
2024-12-02	2024	49	/en	Active users	1
2024-12-02	2024	49	/en	Average engagement time per session	1017
2024-12-02	2024	49	/en	New users	1
2024-12-02	2024	49	/en	Sessions	1
2024-12-02	2024	49	/objednavka	Active users	1
2024-12-02	2024	49	/objednavka	Average engagement time per session	0
2024-12-02	2024	49	/objednavka	New users	0
2024-12-02	2024	49	/objednavka	Sessions	1
2024-12-02	2024	49	/pl	Active users	1
2024-12-02	2024	49	/pl	Average engagement time per session	14
2024-12-02	2024	49	/pl	New users	1
2024-12-02	2024	49	/pl	Sessions	2
2024-12-02	2024	49	/pl/objednavka	Active users	1
2024-12-02	2024	49	/pl/objednavka	Average engagement time per session	0
2024-12-02	2024	49	/pl/objednavka	New users	0
2024-12-02	2024	49	/pl/objednavka	Sessions	1
2024-12-03	2024	49	/	Active users	13
2024-12-03	2024	49	/	Average engagement time per session	283
2024-12-03	2024	49	/	New users	10
2024-12-03	2024	49	/	Sessions	17
2024-12-03	2024	49	/en	Active users	1
2024-12-03	2024	49	/en	Average engagement time per session	0
2024-12-03	2024	49	/en	New users	1
2024-12-03	2024	49	/en	Sessions	1
2024-12-03	2024	49	/objednavka	Active users	1
2024-12-03	2024	49	/objednavka	Average engagement time per session	2105
2024-12-03	2024	49	/objednavka	New users	1
2024-12-03	2024	49	/objednavka	Sessions	1
2024-12-04	2024	49	/	Active users	16
2024-12-04	2024	49	/	Average engagement time per session	565
2024-12-04	2024	49	/	New users	13
2024-12-04	2024	49	/	Sessions	18
2024-12-04	2024	49	/de	Active users	2
2024-12-04	2024	49	/de	Average engagement time per session	755
2024-12-04	2024	49	/de	New users	2
2024-12-04	2024	49	/de	Sessions	2
2024-12-04	2024	49	/objednavka	Active users	2
2024-12-04	2024	49	/objednavka	Average engagement time per session	2045
2024-12-04	2024	49	/objednavka	New users	1
2024-12-04	2024	49	/objednavka	Sessions	2
2024-12-05	2024	49	/	Active users	16
2024-12-05	2024	49	/	Average engagement time per session	355
2024-12-05	2024	49	/	New users	14
2024-12-05	2024	49	/	Sessions	19
2024-12-05	2024	49	/de	Active users	1
2024-12-05	2024	49	/de	Average engagement time per session	9
2024-12-05	2024	49	/de	New users	1
2024-12-05	2024	49	/de	Sessions	1
2024-12-05	2024	49	/en	Active users	1
2024-12-05	2024	49	/en	Average engagement time per session	0
2024-12-05	2024	49	/en	New users	1
2024-12-05	2024	49	/en	Sessions	1
2024-12-05	2024	49	/objednavka	Active users	2
2024-12-05	2024	49	/objednavka	Average engagement time per session	856
2024-12-05	2024	49	/objednavka	New users	2
2024-12-05	2024	49	/objednavka	Sessions	2
2024-12-06	2024	49	/	Active users	15
2024-12-06	2024	49	/	Average engagement time per session	360
2024-12-06	2024	49	/	New users	13
2024-12-06	2024	49	/	Sessions	16
2024-12-06	2024	49	/de	Active users	2
2024-12-06	2024	49	/de	Average engagement time per session	179
2024-12-06	2024	49	/de	New users	2
2024-12-06	2024	49	/de	Sessions	2
2024-12-06	2024	49	/en	Active users	2
2024-12-06	2024	49	/en	Average engagement time per session	5
2024-12-06	2024	49	/en	New users	2
2024-12-06	2024	49	/en	Sessions	2
2024-12-06	2024	49	/objednavka	Active users	1
2024-12-06	2024	49	/objednavka	Average engagement time per session	1241
2024-12-06	2024	49	/objednavka	New users	0
2024-12-06	2024	49	/objednavka	Sessions	1
2024-12-07	2024	49	/	Active users	5
2024-12-07	2024	49	/	Average engagement time per session	359
2024-12-07	2024	49	/	New users	3
2024-12-07	2024	49	/	Sessions	5
2024-12-07	2024	49	/de	Active users	1
2024-12-07	2024	49	/de	Average engagement time per session	382
2024-12-07	2024	49	/de	New users	1
2024-12-07	2024	49	/de	Sessions	1
2024-12-07	2024	49	/de/objednavka	Active users	1
2024-12-07	2024	49	/de/objednavka	Average engagement time per session	865
2024-12-07	2024	49	/de/objednavka	New users	1
2024-12-07	2024	49	/de/objednavka	Sessions	1
2024-12-07	2024	49	/objednavka	Active users	1
2024-12-07	2024	49	/objednavka	Average engagement time per session	0
2024-12-07	2024	49	/objednavka	New users	0
2024-12-07	2024	49	/objednavka	Sessions	1
2024-12-07	2024	49	/pl	Active users	1
2024-12-07	2024	49	/pl	Average engagement time per session	0
2024-12-07	2024	49	/pl	New users	1
2024-12-07	2024	49	/pl	Sessions	1
2024-12-08	2024	49	/	Active users	22
2024-12-08	2024	49	/	Average engagement time per session	261
2024-12-08	2024	49	/	New users	19
2024-12-08	2024	49	/	Sessions	26
2024-12-08	2024	49	/de	Active users	3
2024-12-08	2024	49	/de	Average engagement time per session	170
2024-12-08	2024	49	/de	New users	3
2024-12-08	2024	49	/de	Sessions	5
2024-12-08	2024	49	/de/objednavka	Active users	2
2024-12-08	2024	49	/de/objednavka	Average engagement time per session	0
2024-12-08	2024	49	/de/objednavka	New users	0
2024-12-08	2024	49	/de/objednavka	Sessions	2
2024-12-08	2024	49	/pl	Active users	1
2024-12-08	2024	49	/pl	Average engagement time per session	8
2024-12-08	2024	49	/pl	New users	1
2024-12-08	2024	49	/pl	Sessions	2
2024-12-09	2024	50	/	Active users	15
2024-12-09	2024	50	/	Average engagement time per session	223
2024-12-09	2024	50	/	New users	7
2024-12-09	2024	50	/	Sessions	19
2024-12-09	2024	50	/objednavka	Active users	1
2024-12-09	2024	50	/objednavka	Average engagement time per session	190
2024-12-09	2024	50	/objednavka	New users	1
2024-12-09	2024	50	/objednavka	Sessions	1
2024-12-10	2024	50	/	Active users	20
2024-12-10	2024	50	/	Average engagement time per session	326
2024-12-10	2024	50	/	New users	16
2024-12-10	2024	50	/	Sessions	22
2024-12-10	2024	50	/de/objednavka	Active users	1
2024-12-10	2024	50	/de/objednavka	Average engagement time per session	206
2024-12-10	2024	50	/de/objednavka	New users	0
2024-12-10	2024	50	/de/objednavka	Sessions	1
2024-12-10	2024	50	/en	Active users	2
2024-12-10	2024	50	/en	Average engagement time per session	0
2024-12-10	2024	50	/en	New users	1
2024-12-10	2024	50	/en	Sessions	2
2024-12-10	2024	50	/pl	Active users	1
2024-12-10	2024	50	/pl	Average engagement time per session	301
2024-12-10	2024	50	/pl	New users	1
2024-12-10	2024	50	/pl	Sessions	2
2024-12-11	2024	50	/	Active users	16
2024-12-11	2024	50	/	Average engagement time per session	578
2024-12-11	2024	50	/	New users	14
2024-12-11	2024	50	/	Sessions	18
2024-12-11	2024	50	/de	Active users	3
2024-12-11	2024	50	/de	Average engagement time per session	58
2024-12-11	2024	50	/de	New users	3
2024-12-11	2024	50	/de	Sessions	3
2024-12-11	2024	50	/objednavka	Active users	0
2024-12-11	2024	50	/objednavka	Average engagement time per session	0
2024-12-11	2024	50	/objednavka	New users	0
2024-12-11	2024	50	/objednavka	Sessions	1
2024-12-11	2024	50	/pl	Active users	2
2024-12-11	2024	50	/pl	Average engagement time per session	374
2024-12-11	2024	50	/pl	New users	0
2024-12-11	2024	50	/pl	Sessions	2
2024-12-12	2024	50	/	Active users	162
2024-12-12	2024	50	/	Average engagement time per session	81
2024-12-12	2024	50	/	New users	159
2024-12-12	2024	50	/	Sessions	167
2024-12-12	2024	50	/de	Active users	1
2024-12-12	2024	50	/de	Average engagement time per session	383
2024-12-12	2024	50	/de	New users	1
2024-12-12	2024	50	/de	Sessions	1
2024-12-12	2024	50	/en	Active users	4
2024-12-12	2024	50	/en	Average engagement time per session	71
2024-12-12	2024	50	/en	New users	2
2024-12-12	2024	50	/en	Sessions	4
2024-12-12	2024	50	/en/objednavka	Active users	1
2024-12-12	2024	50	/en/objednavka	Average engagement time per session	0
2024-12-12	2024	50	/en/objednavka	New users	0
2024-12-12	2024	50	/en/objednavka	Sessions	1
2024-12-12	2024	50	/objednavka	Active users	1
2024-12-12	2024	50	/objednavka	Average engagement time per session	54
2024-12-12	2024	50	/objednavka	New users	1
2024-12-12	2024	50	/objednavka	Sessions	1
2024-12-12	2024	50	/pl	Active users	2
2024-12-12	2024	50	/pl	Average engagement time per session	64
2024-12-12	2024	50	/pl	New users	0
2024-12-12	2024	50	/pl	Sessions	2
2024-12-13	2024	50	/	Active users	34
2024-12-13	2024	50	/	Average engagement time per session	105
2024-12-13	2024	50	/	New users	31
2024-12-13	2024	50	/	Sessions	38
2024-12-13	2024	50	/de/objednavka	Active users	1
2024-12-13	2024	50	/de/objednavka	Average engagement time per session	6
2024-12-13	2024	50	/de/objednavka	New users	0
2024-12-13	2024	50	/de/objednavka	Sessions	1
2024-12-13	2024	50	/en	Active users	1
2024-12-13	2024	50	/en	Average engagement time per session	54
2024-12-13	2024	50	/en	New users	1
2024-12-13	2024	50	/en	Sessions	1
2024-12-13	2024	50	/objednavka	Active users	2
